qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
CVRL06	19	100	21	0	0	40	60	38656268	38656288	0.076	39.9
CVRL06	19	100	21	0	0	40	60	39148038	39148018	0.076	39.9
CVRL06	19	100	21	0	0	40	60	41299221	41299201	0.076	39.9
CVRL06	19	100	21	0	0	40	60	44583594	44583614	0.076	39.9
CVRL06	19	95.238	21	1	0	40	60	687975	687995	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	895263	895243	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	1498515	1498495	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	2175408	2175428	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	2772523	2772503	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	2999445	2999425	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	3171406	3171386	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	3656729	3656709	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	4009871	4009851	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	4122933	4122953	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	4227293	4227313	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	4859309	4859289	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	4950343	4950363	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	5398751	5398771	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	5482329	5482309	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	5868938	5868918	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	6090227	6090207	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	6689337	6689357	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	6931852	6931832	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	7406007	7406027	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	7874340	7874360	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	7981112	7981132	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	8188838	8188818	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	8218055	8218075	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	8319092	8319112	3.5	34.4
CVRL06	19	95.238	21	1	0	42	62	9269910	9269930	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	10487927	10487947	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	10504793	10504813	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	11261269	11261249	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	11653429	11653409	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	12192072	12192052	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	12324073	12324093	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	13102239	13102259	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	14312006	14311986	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	14917556	14917576	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	15368620	15368640	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	15734906	15734886	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	16518798	16518818	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	16739393	16739413	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	17106278	17106258	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	17144544	17144564	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	18665164	18665144	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	18676326	18676306	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	18819428	18819408	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	19162030	19162050	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	19252654	19252674	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	20493740	20493760	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	21222944	21222924	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	21287740	21287760	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	21298610	21298630	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	21318363	21318383	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	21634145	21634125	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	22271684	22271704	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	22366098	22366078	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	22929641	22929621	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	23357978	23357958	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	23392777	23392757	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	24397454	24397434	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	26974535	26974555	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	27505000	27504980	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	27650701	27650721	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	28063818	28063798	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	28147807	28147787	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	28867360	28867380	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	29086336	29086356	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	29869295	29869315	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	29933541	29933561	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	30382319	30382339	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	30550207	30550187	3.5	34.4
CVRL06	19	95.238	21	1	0	42	62	36878984	36878964	3.5	34.4
CVRL06	19	95.238	21	1	0	42	62	37665512	37665532	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	38632093	38632073	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	39525020	39525000	3.5	34.4
CVRL06	19	95.238	21	1	0	42	62	40841855	40841875	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	41603433	41603413	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	42491549	42491569	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	44956393	44956413	3.5	34.4
CVRL06	19	95.238	21	1	0	40	60	44975421	44975441	3.5	34.4
CVRL06	19	95.238	21	0	1	40	60	4022296	4022315	13	32.5
CVRL06	19	95.238	21	0	1	40	60	5896519	5896538	13	32.5
CVRL06	19	95.238	21	0	1	40	60	11872830	11872849	13	32.5
CVRL06	19	95.238	21	0	1	40	60	12833835	12833816	13	32.5
CVRL06	19	95.238	21	0	1	40	60	19973523	19973542	13	32.5
CVRL06	19	95.238	21	0	1	40	60	28625929	28625910	13	32.5
CVRL06	19	95.238	21	0	1	40	60	38018177	38018158	13	32.5
CVRL06	19	90.476	21	2	0	40	60	103704	103684	164	28.8
CVRL06	19	90.476	21	2	0	40	60	294674	294694	164	28.8
CVRL06	19	90.476	21	2	0	37	57	2436753	2436773	164	28.8
CVRL06	19	90.476	21	2	0	42	62	2936012	2935992	164	28.8
CVRL06	19	90.476	21	2	0	42	62	3315844	3315824	164	28.8
CVRL06	19	90.476	21	2	0	40	60	3893497	3893517	164	28.8
CVRL06	19	90.476	21	2	0	42	62	4058996	4059016	164	28.8
CVRL06	19	90.476	21	2	0	40	60	4128809	4128829	164	28.8
CVRL06	19	90.476	21	2	0	42	62	4148573	4148593	164	28.8
CVRL06	19	90.476	21	2	0	40	60	4611178	4611158	164	28.8
CVRL06	19	90.476	21	2	0	42	62	4629138	4629118	164	28.8
CVRL06	19	90.476	21	2	0	40	60	5497480	5497460	164	28.8
CVRL06	19	90.476	21	2	0	40	60	5591187	5591207	164	28.8
CVRL06	19	90.476	21	2	0	40	60	5655481	5655461	164	28.8
CVRL06	19	90.476	21	2	0	40	60	5839324	5839344	164	28.8
CVRL06	19	90.476	21	2	0	40	60	6597108	6597128	164	28.8
CVRL06	19	90.476	21	2	0	40	60	6707974	6707994	164	28.8
CVRL06	19	90.476	21	2	0	40	60	7742805	7742825	164	28.8
CVRL06	19	90.476	21	2	0	40	60	8083127	8083147	164	28.8
CVRL06	19	90.476	21	2	0	40	60	8302785	8302805	164	28.8
CVRL06	19	90.476	21	2	0	40	60	8363517	8363537	164	28.8
CVRL06	19	90.476	21	2	0	40	60	8373273	8373253	164	28.8
CVRL06	19	90.476	21	2	0	40	60	8388161	8388141	164	28.8
CVRL06	19	90.476	21	2	0	40	60	9127055	9127035	164	28.8
CVRL06	19	90.476	21	2	0	40	60	10468062	10468082	164	28.8
CVRL06	19	90.476	21	2	0	40	60	10603177	10603157	164	28.8
CVRL06	19	90.476	21	2	0	40	60	10798539	10798519	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11067125	11067145	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11090923	11090903	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11344513	11344533	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11354500	11354480	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11456387	11456407	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11457094	11457114	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11562067	11562047	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11596914	11596894	164	28.8
CVRL06	19	90.476	21	2	0	40	60	11998653	11998673	164	28.8
CVRL06	19	90.476	21	2	0	40	60	12182920	12182940	164	28.8
CVRL06	19	90.476	21	2	0	40	60	13235750	13235730	164	28.8
CVRL06	19	90.476	21	2	0	40	60	13428268	13428248	164	28.8
CVRL06	19	90.476	21	2	0	40	60	13924177	13924197	164	28.8
CVRL06	19	90.476	21	2	0	42	62	14293994	14294014	164	28.8
CVRL06	19	90.476	21	2	0	40	60	14769120	14769100	164	28.8
CVRL06	19	90.476	21	2	0	40	60	14808765	14808785	164	28.8
CVRL06	19	90.476	21	2	0	42	62	14862690	14862670	164	28.8
CVRL06	19	90.476	21	2	0	42	62	14918674	14918694	164	28.8
CVRL06	19	90.476	21	2	0	40	60	15656109	15656089	164	28.8
CVRL06	19	90.476	21	2	0	42	62	15754341	15754361	164	28.8
CVRL06	19	90.476	21	2	0	40	60	16133219	16133239	164	28.8
CVRL06	19	90.476	21	2	0	40	60	17034487	17034467	164	28.8
CVRL06	19	90.476	21	2	0	40	60	17244995	17244975	164	28.8
CVRL06	19	90.476	21	2	0	40	60	17257080	17257100	164	28.8
CVRL06	19	90.476	21	2	0	40	60	19586485	19586465	164	28.8
CVRL06	19	90.476	21	2	0	40	60	20220862	20220842	164	28.8
CVRL06	19	90.476	21	2	0	40	60	22673207	22673227	164	28.8
CVRL06	19	90.476	21	2	0	40	60	23258266	23258246	164	28.8
CVRL06	19	90.476	21	2	0	40	60	24906138	24906118	164	28.8
CVRL06	19	90.476	21	2	0	40	60	25442723	25442743	164	28.8
CVRL06	19	90.476	21	2	0	40	60	31836003	31836023	164	28.8
CVRL06	19	90.476	21	2	0	42	62	32393822	32393802	164	28.8
CVRL06	19	90.476	21	2	0	40	60	32421008	32420988	164	28.8
CVRL06	19	90.476	21	2	0	42	62	32725716	32725696	164	28.8
CVRL06	19	90.476	21	2	0	40	60	39263051	39263071	164	28.8
CVRL06	19	90.476	21	2	0	42	62	39288013	39287993	164	28.8
CVRL06	19	90.476	21	2	0	40	60	39666454	39666474	164	28.8
CVRL06	19	90.476	21	2	0	42	62	40771540	40771520	164	28.8
CVRL06	19	90.476	21	2	0	40	60	41830938	41830918	164	28.8
CVRL06	19	90.476	21	2	0	40	60	43910352	43910372	164	28.8
CVRL06	19	90.476	21	2	0	40	60	44758468	44758448	164	28.8
CVRL06	19	90.476	21	1	1	39	59	21925922	21925903	588	27
CVRL06	19	90.476	21	1	1	37	57	33074430	33074449	588	27
CVRL06	19	90.476	21	1	1	43	62	38681373	38681353	588	27
CVRL06	19	90.476	21	0	2	40	60	38992050	38992068	588	27
CVRL06	11	100	21	0	0	40	60	5543197	5543217	0.076	39.9
CVRL06	11	100	21	0	0	40	60	5611692	5611672	0.076	39.9
CVRL06	11	100	21	0	0	40	60	7965815	7965795	0.076	39.9
CVRL06	11	100	21	0	0	40	60	11041426	11041406	0.076	39.9
CVRL06	11	100	21	0	0	40	60	17483631	17483611	0.076	39.9
CVRL06	11	100	21	0	0	40	60	17562010	17561990	0.076	39.9
CVRL06	11	100	21	0	0	40	60	18135500	18135520	0.076	39.9
CVRL06	11	100	21	0	0	40	60	18316853	18316873	0.076	39.9
CVRL06	11	100	21	0	0	40	60	20073129	20073109	0.076	39.9
CVRL06	11	100	21	0	0	40	60	20731197	20731177	0.076	39.9
CVRL06	11	100	21	0	0	40	60	21852673	21852653	0.076	39.9
CVRL06	11	100	21	0	0	40	60	22237636	22237656	0.076	39.9
CVRL06	11	100	21	0	0	40	60	22997646	22997666	0.076	39.9
CVRL06	11	100	21	0	0	40	60	23022566	23022586	0.076	39.9
CVRL06	11	100	21	0	0	40	60	25956070	25956050	0.076	39.9
CVRL06	11	100	21	0	0	40	60	27641808	27641788	0.076	39.9
CVRL06	11	100	21	0	0	40	60	28927582	28927562	0.076	39.9
CVRL06	11	100	21	0	0	40	60	31215391	31215371	0.076	39.9
CVRL06	11	100	21	0	0	40	60	36556789	36556769	0.076	39.9
CVRL06	11	100	21	0	0	40	60	36619241	36619221	0.076	39.9
CVRL06	11	100	21	0	0	40	60	37255870	37255890	0.076	39.9
CVRL06	11	100	21	0	0	40	60	37308048	37308068	0.076	39.9
CVRL06	11	100	21	0	0	40	60	38899721	38899741	0.076	39.9
CVRL06	11	100	21	0	0	40	60	39657938	39657958	0.076	39.9
CVRL06	11	100	21	0	0	40	60	40261206	40261226	0.076	39.9
CVRL06	11	100	21	0	0	40	60	40507708	40507728	0.076	39.9
CVRL06	11	100	21	0	0	40	60	41015804	41015784	0.076	39.9
CVRL06	11	100	21	0	0	40	60	41144908	41144888	0.076	39.9
CVRL06	11	100	21	0	0	40	60	41612019	41612039	0.076	39.9
CVRL06	11	100	21	0	0	40	60	43828022	43828002	0.076	39.9
CVRL06	11	100	21	0	0	40	60	44543216	44543236	0.076	39.9
CVRL06	11	100	21	0	0	40	60	50815786	50815766	0.076	39.9
CVRL06	11	100	21	0	0	40	60	52074971	52074991	0.076	39.9
CVRL06	11	100	21	0	0	40	60	52101940	52101960	0.076	39.9
CVRL06	11	100	21	0	0	40	60	52806254	52806274	0.076	39.9
CVRL06	11	100	21	0	0	40	60	53274182	53274202	0.076	39.9
CVRL06	11	100	21	0	0	40	60	53484504	53484484	0.076	39.9
CVRL06	11	100	21	0	0	40	60	53583652	53583632	0.076	39.9
CVRL06	11	100	21	0	0	40	60	55482690	55482670	0.076	39.9
CVRL06	11	100	21	0	0	40	60	56460958	56460938	0.076	39.9
CVRL06	11	100	21	0	0	40	60	57412154	57412174	0.076	39.9
CVRL06	11	100	21	0	0	40	60	57665340	57665320	0.076	39.9
CVRL06	11	100	21	0	0	40	60	60144291	60144271	0.076	39.9
CVRL06	11	100	21	0	0	40	60	63087796	63087816	0.076	39.9
CVRL06	11	100	21	0	0	40	60	67927304	67927284	0.076	39.9
CVRL06	11	100	21	0	0	40	60	69809393	69809413	0.076	39.9
CVRL06	11	100	21	0	0	40	60	71539072	71539092	0.076	39.9
CVRL06	11	100	21	0	0	40	60	71713092	71713072	0.076	39.9
CVRL06	11	100	21	0	0	40	60	71881723	71881703	0.076	39.9
CVRL06	11	100	21	0	0	40	60	72780008	72780028	0.076	39.9
CVRL06	11	100	21	0	0	40	60	73864721	73864701	0.076	39.9
CVRL06	11	100	21	0	0	40	60	78244496	78244476	0.076	39.9
CVRL06	11	100	21	0	0	40	60	84323276	84323256	0.076	39.9
CVRL06	11	95.238	21	1	0	40	60	192217	192197	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	336860	336880	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	1425117	1425137	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	5443934	5443914	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	8279298	8279318	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	8408730	8408750	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	8828545	8828525	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	9033006	9033026	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	10916144	10916164	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	11042903	11042923	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	11430842	11430822	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	11432114	11432134	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	12318512	12318492	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	12776673	12776693	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	14917535	14917555	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	15260060	15260040	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	15314548	15314528	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	17624808	17624828	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	18068212	18068192	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	18927648	18927628	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	20985972	20985952	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	21164061	21164041	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	21643747	21643727	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	21925928	21925948	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	21977795	21977815	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	22713491	22713511	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	23326794	23326774	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	23419702	23419722	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	23548392	23548372	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	25195766	25195746	3.5	34.4
CVRL06	11	95.238	21	1	0	41	61	26110370	26110390	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	26790983	26790963	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	27084882	27084862	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	27101697	27101717	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	27209366	27209386	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	27413401	27413381	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	27667975	27667955	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	27681424	27681444	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	27860909	27860929	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	28148763	28148783	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	28150247	28150267	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	29215509	29215489	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	29270664	29270684	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	29617201	29617181	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	29718574	29718594	3.5	34.4
CVRL06	11	95.238	21	1	0	38	58	29742855	29742875	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	29911729	29911749	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	30525256	30525276	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	30543697	30543677	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	30552728	30552708	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	30587833	30587853	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	30602613	30602593	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	31060133	31060113	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	31063674	31063694	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	31144817	31144837	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	31228827	31228807	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	31718815	31718835	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	33162688	33162668	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	33717717	33717697	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	33722884	33722864	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	34488592	34488572	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	34938171	34938151	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	35314070	35314050	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	35356164	35356184	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	35738492	35738512	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	36163210	36163230	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	36213314	36213334	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	36359127	36359107	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	36715964	36715984	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	36762708	36762688	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	37339105	37339085	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	37388313	37388293	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	37796894	37796914	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	37868076	37868056	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	38493583	38493603	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	38934438	38934418	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	39996480	39996500	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	40181346	40181366	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	40574703	40574683	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	41052861	41052881	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	41258489	41258509	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	41662947	41662967	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	41767791	41767811	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	42428174	42428154	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	42663161	42663181	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	42773545	42773565	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	42891716	42891736	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	43077214	43077234	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	43242193	43242173	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	43572216	43572196	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	44451965	44451985	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	44794654	44794634	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	46758866	46758846	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	47172758	47172778	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	47310676	47310656	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	47530797	47530817	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	47600665	47600685	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	47798892	47798872	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	48007287	48007267	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	48712672	48712652	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	49349758	49349778	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	49568250	49568270	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	50365550	50365530	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	50527175	50527195	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	51802315	51802295	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	51831755	51831775	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	51904298	51904318	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	52981312	52981332	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	53188190	53188170	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	53586756	53586776	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	53600783	53600803	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	53835140	53835160	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	54260654	54260634	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	54853549	54853529	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	54899511	54899491	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	55950106	55950126	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	55971122	55971102	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	56153395	56153375	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	56471427	56471407	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	56501872	56501852	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	56565723	56565743	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	56965900	56965920	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	57196160	57196140	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	59101666	59101686	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	59452083	59452103	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	59615442	59615462	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	59691555	59691575	3.5	34.4
CVRL06	11	95.238	21	1	0	42	62	59733502	59733522	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	59820155	59820175	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	60785456	60785436	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	61044540	61044560	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	61641230	61641210	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	62098888	62098868	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	62584708	62584728	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	62586427	62586407	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	63325077	63325057	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	63906218	63906198	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	64037845	64037825	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	64469438	64469418	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	64471426	64471406	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	65041097	65041077	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	65511475	65511455	3.5	34.4
CVRL06	11	95.238	21	1	0	37	57	65862609	65862629	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	66171748	66171768	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	66795101	66795081	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	66831672	66831652	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	66882278	66882258	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67240636	67240616	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67323593	67323573	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67545846	67545826	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67548084	67548064	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67548854	67548874	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67724227	67724247	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67819982	67819962	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67841117	67841097	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	67982976	67982996	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	68034508	68034488	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	69482280	69482300	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	69791938	69791958	3.5	34.4
CVRL06	11	95.238	21	1	0	40	60	69795827	69795847	3.5	34.4
